device: cuda | AMP: True
building validation set (20 batches x 1024) -- one-time scan of the PGN for held-out games...
  cached 20 validation batches (20480 positions)
step   63100 | lr 7.81e-04 | total 2.791 | policy 1.321 (acc 0.564) | value 0.540 | aux 0.9296 | 16702 pos/s
step   63200 | lr 7.80e-04 | total 2.785 | policy 1.322 (acc 0.563) | value 0.539 | aux 0.9231 | 16230 pos/s
step   63300 | lr 7.79e-04 | total 2.787 | policy 1.323 (acc 0.561) | value 0.540 | aux 0.9241 | 17238 pos/s
step   63400 | lr 7.79e-04 | total 2.786 | policy 1.328 (acc 0.559) | value 0.532 | aux 0.9255 | 16426 pos/s
step   63500 | lr 7.78e-04 | total 2.774 | policy 1.346 (acc 0.555) | value 0.499 | aux 0.9288 | 18039 pos/s
step   63600 | lr 7.77e-04 | total 2.763 | policy 1.351 (acc 0.554) | value 0.483 | aux 0.9289 | 17128 pos/s
step   63700 | lr 7.77e-04 | total 2.774 | policy 1.359 (acc 0.551) | value 0.484 | aux 0.9310 | 18074 pos/s
step   63800 | lr 7.76e-04 | total 2.775 | policy 1.355 (acc 0.552) | value 0.489 | aux 0.9302 | 16583 pos/s
step   63900 | lr 7.75e-04 | total 2.771 | policy 1.353 (acc 0.553) | value 0.482 | aux 0.9369 | 17565 pos/s
step   64000 | lr 7.75e-04 | total 2.788 | policy 1.344 (acc 0.554) | value 0.507 | aux 0.9374 | 16478 pos/s
step   64100 | lr 7.74e-04 | total 2.843 | policy 1.327 (acc 0.560) | value 0.581 | aux 0.9347 | 17477 pos/s
step   64200 | lr 7.73e-04 | total 2.821 | policy 1.310 (acc 0.564) | value 0.576 | aux 0.9349 | 16775 pos/s
step   64300 | lr 7.73e-04 | total 2.796 | policy 1.320 (acc 0.563) | value 0.537 | aux 0.9387 | 17227 pos/s
step   64400 | lr 7.72e-04 | total 2.795 | policy 1.332 (acc 0.560) | value 0.528 | aux 0.9357 | 17573 pos/s
step   64500 | lr 7.71e-04 | total 2.830 | policy 1.361 (acc 0.551) | value 0.527 | aux 0.9424 | 18325 pos/s
step   64600 | lr 7.71e-04 | total 2.841 | policy 1.397 (acc 0.541) | value 0.494 | aux 0.9504 | 16759 pos/s
step   64700 | lr 7.70e-04 | total 2.821 | policy 1.398 (acc 0.541) | value 0.476 | aux 0.9473 | 17568 pos/s
step   64800 | lr 7.69e-04 | total 2.823 | policy 1.400 (acc 0.540) | value 0.475 | aux 0.9472 | 17122 pos/s
step   64900 | lr 7.69e-04 | total 2.842 | policy 1.407 (acc 0.537) | value 0.482 | aux 0.9530 | 16468 pos/s
step   65000 | lr 7.68e-04 | total 2.835 | policy 1.397 (acc 0.541) | value 0.485 | aux 0.9532 | 17022 pos/s
  [val] total 3.277 | policy 1.833 (acc 0.454) | value 0.364 | aux 1.0804
step   65100 | lr 7.67e-04 | total 2.858 | policy 1.394 (acc 0.541) | value 0.511 | aux 0.9534 | 17069 pos/s
step   65200 | lr 7.67e-04 | total 2.854 | policy 1.411 (acc 0.534) | value 0.485 | aux 0.9585 | 17963 pos/s
step   65300 | lr 7.66e-04 | total 2.861 | policy 1.421 (acc 0.531) | value 0.481 | aux 0.9580 | 17549 pos/s
step   65400 | lr 7.65e-04 | total 2.862 | policy 1.421 (acc 0.531) | value 0.485 | aux 0.9568 | 17606 pos/s
step   65500 | lr 7.65e-04 | total 2.859 | policy 1.421 (acc 0.530) | value 0.478 | aux 0.9608 | 16763 pos/s
step   65600 | lr 7.64e-04 | total 2.862 | policy 1.409 (acc 0.531) | value 0.494 | aux 0.9587 | 17647 pos/s
step   65700 | lr 7.63e-04 | total 2.895 | policy 1.393 (acc 0.537) | value 0.544 | aux 0.9577 | 16560 pos/s
step   65800 | lr 7.63e-04 | total 2.906 | policy 1.401 (acc 0.534) | value 0.549 | aux 0.9561 | 17216 pos/s
step   65900 | lr 7.62e-04 | total 2.903 | policy 1.404 (acc 0.535) | value 0.548 | aux 0.9508 | 16886 pos/s
step   66000 | lr 7.61e-04 | total 2.910 | policy 1.410 (acc 0.535) | value 0.543 | aux 0.9564 | 17454 pos/s
step   66100 | lr 7.61e-04 | total 2.906 | policy 1.421 (acc 0.528) | value 0.522 | aux 0.9633 | 17651 pos/s
step   66200 | lr 7.60e-04 | total 2.878 | policy 1.423 (acc 0.530) | value 0.496 | aux 0.9591 | 17126 pos/s
step   66300 | lr 7.59e-04 | total 2.833 | policy 1.409 (acc 0.535) | value 0.478 | aux 0.9455 | 18147 pos/s
step   66400 | lr 7.59e-04 | total 2.796 | policy 1.396 (acc 0.540) | value 0.460 | aux 0.9400 | 16981 pos/s
step   66500 | lr 7.58e-04 | total 2.794 | policy 1.388 (acc 0.540) | value 0.465 | aux 0.9415 | 17866 pos/s
step   66600 | lr 7.57e-04 | total 2.815 | policy 1.391 (acc 0.542) | value 0.480 | aux 0.9443 | 17044 pos/s
step   66700 | lr 7.57e-04 | total 2.832 | policy 1.385 (acc 0.542) | value 0.503 | aux 0.9439 | 17312 pos/s
step   66800 | lr 7.56e-04 | total 2.837 | policy 1.377 (acc 0.543) | value 0.513 | aux 0.9470 | 16554 pos/s
step   66900 | lr 7.55e-04 | total 2.846 | policy 1.382 (acc 0.542) | value 0.513 | aux 0.9513 | 17529 pos/s
step   67000 | lr 7.55e-04 | total 2.860 | policy 1.390 (acc 0.541) | value 0.518 | aux 0.9515 | 16634 pos/s
step   67100 | lr 7.54e-04 | total 2.846 | policy 1.385 (acc 0.541) | value 0.513 | aux 0.9484 | 17022 pos/s
step   67200 | lr 7.53e-04 | total 2.851 | policy 1.385 (acc 0.545) | value 0.518 | aux 0.9482 | 16275 pos/s
step   67300 | lr 7.53e-04 | total 2.859 | policy 1.382 (acc 0.542) | value 0.530 | aux 0.9473 | 16607 pos/s
step   67400 | lr 7.52e-04 | total 2.836 | policy 1.381 (acc 0.544) | value 0.508 | aux 0.9480 | 16048 pos/s
step   67500 | lr 7.51e-04 | total 2.820 | policy 1.380 (acc 0.544) | value 0.499 | aux 0.9416 | 18609 pos/s
step   67600 | lr 7.51e-04 | total 2.807 | policy 1.382 (acc 0.547) | value 0.485 | aux 0.9409 | 17029 pos/s
step   67700 | lr 7.50e-04 | total 2.826 | policy 1.383 (acc 0.544) | value 0.498 | aux 0.9444 | 16832 pos/s
step   67800 | lr 7.49e-04 | total 2.840 | policy 1.377 (acc 0.546) | value 0.516 | aux 0.9465 | 16836 pos/s
step   67900 | lr 7.49e-04 | total 2.848 | policy 1.387 (acc 0.542) | value 0.511 | aux 0.9507 | 17278 pos/s
step   68000 | lr 7.48e-04 | total 2.858 | policy 1.399 (acc 0.537) | value 0.506 | aux 0.9531 | 17806 pos/s
step   68100 | lr 7.47e-04 | total 2.850 | policy 1.408 (acc 0.534) | value 0.489 | aux 0.9527 | 16507 pos/s
step   68200 | lr 7.47e-04 | total 2.852 | policy 1.418 (acc 0.532) | value 0.479 | aux 0.9553 | 16608 pos/s
step   68300 | lr 7.46e-04 | total 2.854 | policy 1.396 (acc 0.537) | value 0.499 | aux 0.9591 | 17230 pos/s
step   68400 | lr 7.45e-04 | total 2.869 | policy 1.398 (acc 0.538) | value 0.515 | aux 0.9555 | 16577 pos/s
step   68500 | lr 7.45e-04 | total 2.879 | policy 1.383 (acc 0.542) | value 0.543 | aux 0.9525 | 16628 pos/s
step   68600 | lr 7.44e-04 | total 2.908 | policy 1.398 (acc 0.537) | value 0.558 | aux 0.9516 | 16827 pos/s
step   68700 | lr 7.43e-04 | total 2.883 | policy 1.416 (acc 0.532) | value 0.517 | aux 0.9503 | 17831 pos/s
step   68800 | lr 7.43e-04 | total 2.897 | policy 1.440 (acc 0.526) | value 0.498 | aux 0.9585 | 17217 pos/s
step   68900 | lr 7.42e-04 | total 2.908 | policy 1.433 (acc 0.527) | value 0.511 | aux 0.9645 | 17563 pos/s
step   69000 | lr 7.41e-04 | total 2.876 | policy 1.423 (acc 0.530) | value 0.489 | aux 0.9640 | 17328 pos/s
step   69100 | lr 7.40e-04 | total 2.828 | policy 1.398 (acc 0.540) | value 0.477 | aux 0.9536 | 16848 pos/s
step   69200 | lr 7.40e-04 | total 2.818 | policy 1.380 (acc 0.544) | value 0.495 | aux 0.9423 | 17316 pos/s
step   69300 | lr 7.39e-04 | total 2.829 | policy 1.373 (acc 0.548) | value 0.511 | aux 0.9445 | 16657 pos/s
step   69400 | lr 7.38e-04 | total 2.831 | policy 1.381 (acc 0.544) | value 0.504 | aux 0.9462 | 17518 pos/s
step   69500 | lr 7.38e-04 | total 2.843 | policy 1.376 (acc 0.548) | value 0.524 | aux 0.9436 | 18169 pos/s
step   69600 | lr 7.37e-04 | total 2.866 | policy 1.384 (acc 0.543) | value 0.535 | aux 0.9475 | 17482 pos/s
step   69700 | lr 7.36e-04 | total 2.849 | policy 1.375 (acc 0.547) | value 0.522 | aux 0.9527 | 17035 pos/s
step   69800 | lr 7.36e-04 | total 2.867 | policy 1.389 (acc 0.541) | value 0.519 | aux 0.9591 | 16477 pos/s
step   69900 | lr 7.35e-04 | total 2.874 | policy 1.390 (acc 0.541) | value 0.526 | aux 0.9580 | 16653 pos/s
step   70000 | lr 7.34e-04 | total 2.884 | policy 1.378 (acc 0.546) | value 0.549 | aux 0.9581 | 16829 pos/s
  checkpoint -> checkpoints/step_00070000.pt
  [val] total 3.263 | policy 1.821 (acc 0.457) | value 0.372 | aux 1.0703
step   70100 | lr 7.34e-04 | total 2.889 | policy 1.380 (acc 0.544) | value 0.550 | aux 0.9590 | 18248 pos/s
step   70200 | lr 7.33e-04 | total 2.855 | policy 1.373 (acc 0.549) | value 0.527 | aux 0.9541 | 17536 pos/s
step   70300 | lr 7.32e-04 | total 2.815 | policy 1.364 (acc 0.552) | value 0.503 | aux 0.9483 | 17696 pos/s
step   70400 | lr 7.31e-04 | total 2.827 | policy 1.367 (acc 0.549) | value 0.518 | aux 0.9424 | 17392 pos/s
step   70500 | lr 7.31e-04 | total 2.845 | policy 1.364 (acc 0.551) | value 0.537 | aux 0.9439 | 17882 pos/s
step   70600 | lr 7.30e-04 | total 2.817 | policy 1.356 (acc 0.555) | value 0.515 | aux 0.9455 | 17570 pos/s
step   70700 | lr 7.29e-04 | total 2.839 | policy 1.387 (acc 0.543) | value 0.502 | aux 0.9507 | 18442 pos/s
step   70800 | lr 7.29e-04 | total 2.827 | policy 1.396 (acc 0.539) | value 0.480 | aux 0.9510 | 17311 pos/s
step   70900 | lr 7.28e-04 | total 2.826 | policy 1.402 (acc 0.537) | value 0.468 | aux 0.9560 | 16522 pos/s
step   71000 | lr 7.27e-04 | total 2.855 | policy 1.400 (acc 0.538) | value 0.496 | aux 0.9594 | 17222 pos/s
step   71100 | lr 7.27e-04 | total 2.853 | policy 1.379 (acc 0.545) | value 0.518 | aux 0.9558 | 16469 pos/s
step   71200 | lr 7.26e-04 | total 2.836 | policy 1.367 (acc 0.548) | value 0.518 | aux 0.9512 | 17406 pos/s
step   71300 | lr 7.25e-04 | total 2.804 | policy 1.344 (acc 0.557) | value 0.520 | aux 0.9403 | 16594 pos/s
step   71400 | lr 7.24e-04 | total 2.800 | policy 1.340 (acc 0.559) | value 0.523 | aux 0.9366 | 16923 pos/s
step   71500 | lr 7.24e-04 | total 2.787 | policy 1.341 (acc 0.557) | value 0.504 | aux 0.9416 | 16762 pos/s
step   71600 | lr 7.23e-04 | total 2.795 | policy 1.357 (acc 0.553) | value 0.490 | aux 0.9480 | 18202 pos/s
step   71700 | lr 7.22e-04 | total 2.822 | policy 1.387 (acc 0.544) | value 0.484 | aux 0.9514 | 17011 pos/s
step   71800 | lr 7.22e-04 | total 2.806 | policy 1.379 (acc 0.544) | value 0.475 | aux 0.9517 | 17789 pos/s
step   71900 | lr 7.21e-04 | total 2.798 | policy 1.375 (acc 0.546) | value 0.469 | aux 0.9540 | 17172 pos/s
step   72000 | lr 7.20e-04 | total 2.821 | policy 1.371 (acc 0.546) | value 0.494 | aux 0.9557 | 16977 pos/s
step   72100 | lr 7.20e-04 | total 2.866 | policy 1.362 (acc 0.548) | value 0.545 | aux 0.9590 | 17107 pos/s
step   72200 | lr 7.19e-04 | total 2.867 | policy 1.345 (acc 0.554) | value 0.568 | aux 0.9544 | 17618 pos/s
step   72300 | lr 7.18e-04 | total 2.880 | policy 1.371 (acc 0.546) | value 0.553 | aux 0.9561 | 17496 pos/s
step   72400 | lr 7.17e-04 | total 2.869 | policy 1.379 (acc 0.547) | value 0.541 | aux 0.9490 | 17532 pos/s
step   72500 | lr 7.17e-04 | total 2.851 | policy 1.371 (acc 0.548) | value 0.536 | aux 0.9431 | 17807 pos/s
step   72600 | lr 7.16e-04 | total 2.851 | policy 1.373 (acc 0.547) | value 0.530 | aux 0.9480 | 17287 pos/s
step   72700 | lr 7.15e-04 | total 2.873 | policy 1.376 (acc 0.547) | value 0.542 | aux 0.9543 | 17319 pos/s
step   72800 | lr 7.15e-04 | total 2.879 | policy 1.382 (acc 0.545) | value 0.538 | aux 0.9593 | 16581 pos/s
step   72900 | lr 7.14e-04 | total 2.898 | policy 1.395 (acc 0.542) | value 0.540 | aux 0.9634 | 17954 pos/s
step   73000 | lr 7.13e-04 | total 2.882 | policy 1.394 (acc 0.540) | value 0.525 | aux 0.9630 | 17528 pos/s
step   73100 | lr 7.13e-04 | total 2.847 | policy 1.386 (acc 0.544) | value 0.501 | aux 0.9597 | 18423 pos/s
step   73200 | lr 7.12e-04 | total 2.824 | policy 1.376 (acc 0.547) | value 0.493 | aux 0.9557 | 17105 pos/s
step   73300 | lr 7.11e-04 | total 2.832 | policy 1.372 (acc 0.547) | value 0.500 | aux 0.9596 | 17630 pos/s
step   73400 | lr 7.10e-04 | total 2.838 | policy 1.354 (acc 0.550) | value 0.527 | aux 0.9571 | 16494 pos/s
step   73500 | lr 7.10e-04 | total 2.848 | policy 1.330 (acc 0.559) | value 0.566 | aux 0.9526 | 17393 pos/s
step   73600 | lr 7.09e-04 | total 2.856 | policy 1.339 (acc 0.556) | value 0.560 | aux 0.9576 | 16634 pos/s
step   73700 | lr 7.08e-04 | total 2.857 | policy 1.372 (acc 0.548) | value 0.528 | aux 0.9571 | 17359 pos/s
step   73800 | lr 7.08e-04 | total 2.872 | policy 1.401 (acc 0.538) | value 0.516 | aux 0.9546 | 17149 pos/s
step   73900 | lr 7.07e-04 | total 2.869 | policy 1.402 (acc 0.539) | value 0.514 | aux 0.9531 | 18369 pos/s
step   74000 | lr 7.06e-04 | total 2.865 | policy 1.389 (acc 0.544) | value 0.528 | aux 0.9480 | 17234 pos/s
step   74100 | lr 7.05e-04 | total 2.838 | policy 1.374 (acc 0.548) | value 0.517 | aux 0.9473 | 17548 pos/s
step   74200 | lr 7.05e-04 | total 2.805 | policy 1.371 (acc 0.546) | value 0.495 | aux 0.9396 | 16904 pos/s
step   74300 | lr 7.04e-04 | total 2.773 | policy 1.354 (acc 0.554) | value 0.487 | aux 0.9326 | 17532 pos/s
step   74400 | lr 7.03e-04 | total 2.780 | policy 1.357 (acc 0.553) | value 0.488 | aux 0.9345 | 16930 pos/s
step   74500 | lr 7.03e-04 | total 2.777 | policy 1.353 (acc 0.552) | value 0.486 | aux 0.9376 | 17576 pos/s
step   74600 | lr 7.02e-04 | total 2.784 | policy 1.358 (acc 0.550) | value 0.488 | aux 0.9380 | 16599 pos/s
step   74700 | lr 7.01e-04 | total 2.765 | policy 1.351 (acc 0.553) | value 0.478 | aux 0.9367 | 17527 pos/s
step   74800 | lr 7.00e-04 | total 2.775 | policy 1.339 (acc 0.556) | value 0.496 | aux 0.9395 | 16905 pos/s
step   74900 | lr 7.00e-04 | total 2.798 | policy 1.330 (acc 0.556) | value 0.529 | aux 0.9392 | 17439 pos/s
step   75000 | lr 6.99e-04 | total 2.801 | policy 1.315 (acc 0.562) | value 0.549 | aux 0.9379 | 16446 pos/s
  [val] total 3.280 | policy 1.819 (acc 0.458) | value 0.376 | aux 1.0848
step   75100 | lr 6.98e-04 | total 2.822 | policy 1.322 (acc 0.558) | value 0.561 | aux 0.9401 | 18031 pos/s
step   75200 | lr 6.97e-04 | total 2.813 | policy 1.310 (acc 0.564) | value 0.563 | aux 0.9398 | 16853 pos/s
step   75300 | lr 6.97e-04 | total 2.823 | policy 1.334 (acc 0.557) | value 0.548 | aux 0.9414 | 16896 pos/s
step   75400 | lr 6.96e-04 | total 2.807 | policy 1.342 (acc 0.556) | value 0.525 | aux 0.9400 | 16938 pos/s
step   75500 | lr 6.95e-04 | total 2.835 | policy 1.356 (acc 0.554) | value 0.540 | aux 0.9392 | 17220 pos/s
step   75600 | lr 6.95e-04 | total 2.835 | policy 1.362 (acc 0.550) | value 0.536 | aux 0.9369 | 16529 pos/s
step   75700 | lr 6.94e-04 | total 2.812 | policy 1.359 (acc 0.552) | value 0.517 | aux 0.9361 | 17817 pos/s
step   75800 | lr 6.93e-04 | total 2.801 | policy 1.358 (acc 0.552) | value 0.507 | aux 0.9360 | 17506 pos/s
step   75900 | lr 6.92e-04 | total 2.825 | policy 1.374 (acc 0.546) | value 0.510 | aux 0.9404 | 17344 pos/s
step   76000 | lr 6.92e-04 | total 2.817 | policy 1.378 (acc 0.544) | value 0.500 | aux 0.9398 | 17226 pos/s
step   76100 | lr 6.91e-04 | total 2.809 | policy 1.372 (acc 0.547) | value 0.497 | aux 0.9404 | 18095 pos/s
step   76200 | lr 6.90e-04 | total 2.792 | policy 1.364 (acc 0.548) | value 0.486 | aux 0.9425 | 17426 pos/s
step   76300 | lr 6.90e-04 | total 2.824 | policy 1.384 (acc 0.540) | value 0.490 | aux 0.9501 | 17706 pos/s
step   76400 | lr 6.89e-04 | total 2.845 | policy 1.385 (acc 0.541) | value 0.507 | aux 0.9535 | 17067 pos/s
step   76500 | lr 6.88e-04 | total 2.851 | policy 1.377 (acc 0.546) | value 0.521 | aux 0.9538 | 17272 pos/s
step   76600 | lr 6.87e-04 | total 2.839 | policy 1.363 (acc 0.551) | value 0.526 | aux 0.9508 | 16948 pos/s
step   76700 | lr 6.87e-04 | total 2.844 | policy 1.368 (acc 0.550) | value 0.522 | aux 0.9531 | 17171 pos/s
step   76800 | lr 6.86e-04 | total 2.857 | policy 1.383 (acc 0.541) | value 0.520 | aux 0.9541 | 16478 pos/s
step   76900 | lr 6.85e-04 | total 2.850 | policy 1.379 (acc 0.544) | value 0.523 | aux 0.9484 | 18047 pos/s
step   77000 | lr 6.84e-04 | total 2.870 | policy 1.385 (acc 0.545) | value 0.536 | aux 0.9492 | 17413 pos/s
step   77100 | lr 6.84e-04 | total 2.858 | policy 1.384 (acc 0.546) | value 0.526 | aux 0.9475 | 17518 pos/s
step   77200 | lr 6.83e-04 | total 2.836 | policy 1.372 (acc 0.550) | value 0.517 | aux 0.9474 | 17442 pos/s
step   77300 | lr 6.82e-04 | total 2.828 | policy 1.370 (acc 0.552) | value 0.510 | aux 0.9473 | 17869 pos/s
step   77400 | lr 6.82e-04 | total 2.818 | policy 1.375 (acc 0.547) | value 0.494 | aux 0.9498 | 17206 pos/s
step   77500 | lr 6.81e-04 | total 2.799 | policy 1.360 (acc 0.551) | value 0.493 | aux 0.9459 | 17590 pos/s
step   77600 | lr 6.80e-04 | total 2.802 | policy 1.358 (acc 0.551) | value 0.497 | aux 0.9470 | 16712 pos/s
step   77700 | lr 6.79e-04 | total 2.830 | policy 1.367 (acc 0.550) | value 0.511 | aux 0.9521 | 17670 pos/s
step   77800 | lr 6.79e-04 | total 2.821 | policy 1.371 (acc 0.549) | value 0.502 | aux 0.9490 | 17120 pos/s
step   77900 | lr 6.78e-04 | total 2.808 | policy 1.375 (acc 0.546) | value 0.494 | aux 0.9393 | 17912 pos/s
step   78000 | lr 6.77e-04 | total 2.812 | policy 1.363 (acc 0.550) | value 0.512 | aux 0.9373 | 16851 pos/s
step   78100 | lr 6.76e-04 | total 2.822 | policy 1.362 (acc 0.548) | value 0.524 | aux 0.9356 | 17902 pos/s
step   78200 | lr 6.76e-04 | total 2.825 | policy 1.361 (acc 0.550) | value 0.531 | aux 0.9332 | 16502 pos/s
step   78300 | lr 6.75e-04 | total 2.830 | policy 1.366 (acc 0.548) | value 0.528 | aux 0.9353 | 17685 pos/s
step   78400 | lr 6.74e-04 | total 2.816 | policy 1.356 (acc 0.550) | value 0.522 | aux 0.9375 | 16605 pos/s
step   78500 | lr 6.73e-04 | total 2.823 | policy 1.363 (acc 0.549) | value 0.521 | aux 0.9387 | 17227 pos/s
step   78600 | lr 6.73e-04 | total 2.841 | policy 1.362 (acc 0.549) | value 0.542 | aux 0.9364 | 16807 pos/s
step   78700 | lr 6.72e-04 | total 2.870 | policy 1.375 (acc 0.546) | value 0.552 | aux 0.9421 | 17587 pos/s
step   78800 | lr 6.71e-04 | total 2.825 | policy 1.362 (acc 0.547) | value 0.522 | aux 0.9404 | 16566 pos/s
step   78900 | lr 6.71e-04 | total 2.804 | policy 1.367 (acc 0.549) | value 0.502 | aux 0.9355 | 18021 pos/s
step   79000 | lr 6.70e-04 | total 2.802 | policy 1.368 (acc 0.548) | value 0.501 | aux 0.9328 | 17680 pos/s
step   79100 | lr 6.69e-04 | total 2.823 | policy 1.355 (acc 0.551) | value 0.533 | aux 0.9346 | 16536 pos/s
step   79200 | lr 6.68e-04 | total 2.836 | policy 1.348 (acc 0.553) | value 0.554 | aux 0.9344 | 17044 pos/s
step   79300 | lr 6.68e-04 | total 2.835 | policy 1.336 (acc 0.558) | value 0.565 | aux 0.9342 | 16675 pos/s
step   79400 | lr 6.67e-04 | total 2.873 | policy 1.363 (acc 0.549) | value 0.569 | aux 0.9410 | 17358 pos/s
step   79500 | lr 6.66e-04 | total 2.866 | policy 1.359 (acc 0.550) | value 0.561 | aux 0.9462 | 16917 pos/s
step   79600 | lr 6.65e-04 | total 2.831 | policy 1.352 (acc 0.555) | value 0.537 | aux 0.9421 | 18039 pos/s
step   79700 | lr 6.65e-04 | total 2.817 | policy 1.351 (acc 0.560) | value 0.529 | aux 0.9365 | 18667 pos/s
step   79800 | lr 6.64e-04 | total 2.792 | policy 1.336 (acc 0.562) | value 0.523 | aux 0.9332 | 17510 pos/s
step   79900 | lr 6.63e-04 | total 2.795 | policy 1.335 (acc 0.562) | value 0.525 | aux 0.9356 | 17401 pos/s
step   80000 | lr 6.62e-04 | total 2.815 | policy 1.327 (acc 0.564) | value 0.549 | aux 0.9386 | 18117 pos/s
  checkpoint -> checkpoints/step_00080000.pt
  [val] total 3.180 | policy 1.764 (acc 0.455) | value 0.356 | aux 1.0606
step   80100 | lr 6.62e-04 | total 2.861 | policy 1.347 (acc 0.557) | value 0.565 | aux 0.9485 | 18316 pos/s
step   80200 | lr 6.61e-04 | total 2.888 | policy 1.376 (acc 0.548) | value 0.552 | aux 0.9597 | 17602 pos/s
step   80300 | lr 6.60e-04 | total 2.852 | policy 1.364 (acc 0.552) | value 0.529 | aux 0.9593 | 17476 pos/s
step   80400 | lr 6.59e-04 | total 2.853 | policy 1.361 (acc 0.553) | value 0.540 | aux 0.9515 | 17767 pos/s
step   80500 | lr 6.59e-04 | total 2.841 | policy 1.355 (acc 0.558) | value 0.538 | aux 0.9478 | 17074 pos/s
step   80600 | lr 6.58e-04 | total 2.831 | policy 1.354 (acc 0.556) | value 0.531 | aux 0.9458 | 18326 pos/s
step   80700 | lr 6.57e-04 | total 2.811 | policy 1.349 (acc 0.560) | value 0.518 | aux 0.9448 | 17361 pos/s
step   80800 | lr 6.56e-04 | total 2.816 | policy 1.345 (acc 0.560) | value 0.526 | aux 0.9444 | 17658 pos/s
step   80900 | lr 6.56e-04 | total 2.831 | policy 1.346 (acc 0.559) | value 0.540 | aux 0.9457 | 16924 pos/s
step   81000 | lr 6.55e-04 | total 2.859 | policy 1.371 (acc 0.552) | value 0.540 | aux 0.9474 | 18368 pos/s
step   81100 | lr 6.54e-04 | total 2.828 | policy 1.365 (acc 0.552) | value 0.521 | aux 0.9415 | 17861 pos/s
step   81200 | lr 6.53e-04 | total 2.842 | policy 1.366 (acc 0.552) | value 0.534 | aux 0.9423 | 16912 pos/s
step   81300 | lr 6.53e-04 | total 2.815 | policy 1.363 (acc 0.551) | value 0.512 | aux 0.9402 | 17810 pos/s
step   81400 | lr 6.52e-04 | total 2.801 | policy 1.354 (acc 0.554) | value 0.515 | aux 0.9313 | 17263 pos/s
step   81500 | lr 6.51e-04 | total 2.829 | policy 1.363 (acc 0.550) | value 0.529 | aux 0.9369 | 17586 pos/s
step   81600 | lr 6.51e-04 | total 2.826 | policy 1.365 (acc 0.549) | value 0.518 | aux 0.9427 | 16937 pos/s
step   81700 | lr 6.50e-04 | total 2.849 | policy 1.363 (acc 0.551) | value 0.543 | aux 0.9433 | 16867 pos/s
step   81800 | lr 6.49e-04 | total 2.840 | policy 1.360 (acc 0.554) | value 0.536 | aux 0.9433 | 16939 pos/s
step   81900 | lr 6.48e-04 | total 2.861 | policy 1.358 (acc 0.554) | value 0.557 | aux 0.9454 | 16880 pos/s
step   82000 | lr 6.48e-04 | total 2.835 | policy 1.353 (acc 0.556) | value 0.543 | aux 0.9390 | 17126 pos/s
step   82100 | lr 6.47e-04 | total 2.807 | policy 1.346 (acc 0.558) | value 0.535 | aux 0.9271 | 17527 pos/s
step   82200 | lr 6.46e-04 | total 2.775 | policy 1.320 (acc 0.564) | value 0.538 | aux 0.9173 | 17616 pos/s
step   82300 | lr 6.45e-04 | total 2.787 | policy 1.321 (acc 0.565) | value 0.551 | aux 0.9151 | 17031 pos/s
step   82400 | lr 6.45e-04 | total 2.779 | policy 1.309 (acc 0.567) | value 0.555 | aux 0.9156 | 17155 pos/s
step   82500 | lr 6.44e-04 | total 2.787 | policy 1.295 (acc 0.571) | value 0.579 | aux 0.9121 | 17119 pos/s
step   82600 | lr 6.43e-04 | total 2.795 | policy 1.299 (acc 0.571) | value 0.587 | aux 0.9087 | 16422 pos/s
step   82700 | lr 6.42e-04 | total 2.795 | policy 1.293 (acc 0.573) | value 0.590 | aux 0.9119 | 17582 pos/s
step   82800 | lr 6.42e-04 | total 2.769 | policy 1.290 (acc 0.576) | value 0.570 | aux 0.9093 | 16111 pos/s
step   82900 | lr 6.41e-04 | total 2.770 | policy 1.292 (acc 0.578) | value 0.569 | aux 0.9092 | 17608 pos/s
step   83000 | lr 6.40e-04 | total 2.722 | policy 1.265 (acc 0.587) | value 0.559 | aux 0.8990 | 18360 pos/s
step   83100 | lr 6.39e-04 | total 2.711 | policy 1.259 (acc 0.588) | value 0.554 | aux 0.8976 | 16706 pos/s
step   83200 | lr 6.39e-04 | total 2.711 | policy 1.265 (acc 0.586) | value 0.545 | aux 0.9006 | 17425 pos/s
step   83300 | lr 6.38e-04 | total 2.740 | policy 1.267 (acc 0.585) | value 0.567 | aux 0.9064 | 16724 pos/s
step   83400 | lr 6.37e-04 | total 2.774 | policy 1.272 (acc 0.581) | value 0.587 | aux 0.9149 | 17500 pos/s
step   83500 | lr 6.36e-04 | total 2.793 | policy 1.292 (acc 0.577) | value 0.578 | aux 0.9226 | 17095 pos/s
step   83600 | lr 6.36e-04 | total 2.825 | policy 1.331 (acc 0.566) | value 0.560 | aux 0.9343 | 16802 pos/s
step   83700 | lr 6.35e-04 | total 2.828 | policy 1.351 (acc 0.557) | value 0.541 | aux 0.9356 | 18165 pos/s
step   83800 | lr 6.34e-04 | total 2.815 | policy 1.345 (acc 0.559) | value 0.540 | aux 0.9301 | 17266 pos/s
step   83900 | lr 6.33e-04 | total 2.800 | policy 1.339 (acc 0.560) | value 0.529 | aux 0.9318 | 17674 pos/s
step   84000 | lr 6.32e-04 | total 2.841 | policy 1.352 (acc 0.555) | value 0.552 | aux 0.9372 | 17472 pos/s
step   84100 | lr 6.32e-04 | total 2.819 | policy 1.340 (acc 0.563) | value 0.549 | aux 0.9298 | 18341 pos/s
